
10032257;Метастазы соединительной ткани подколенной поверхности;C79.8;32308
10032258;Метастазы соединительной ткани подколенной ямки;C79.8;32309
10032259;Метастазы соединительной ткани подмышечной впадины;C79.8;32310
10032260;Метастазы соединительной ткани поясничной мышцы;C79.8;32311
10032261;Метастазы соединительной ткани предплечья;C79.8;32312
10032262;Метастазы соединительной ткани промежности;C79.8;32313
10032263;Метастазы соединительной ткани пупочной области;C79.8;32314
10032264;Метастазы соединительной ткани пяточной области;C79.8;32315
10032265;Метастазы соединительной ткани ректовагинальной перегородки;C79.8;32316
10032266;Метастазы соединительной ткани ректовагинальной стенки;C79.8;32317
10032267;Метастазы соединительной ткани руки;C79.8;32318
10032268;Метастазы соединительной ткани седалищно-прямокишечной ямки;C79.8;32319
10032269;Метастазы соединительной ткани спины;C79.8;32320
10032270;Метастазы соединительной ткани стопы;C79.8;32321
10032271;Метастазы соединительной ткани таза;C79.8;32322
10032272;Метастазы соединительной ткани тазового пояса;C79.8;32323
10032273;Метастазы соединительной ткани туловища;C79.8;32324
10032274;Метастазы соединительной ткани уха;C79.8;32325
10032275;Метастазы соединительной ткани ушной раковины;C79.8;32326
10032276;Метастазы соединительной ткани челюсти;C79.8;32327
10032277;Метастазы соединительной ткани шейной области;C79.8;32328
10032278;Метастазы соединительной ткани щеки;C79.8;32329
10032279;Метастазы соединительной ткани ягодичной области;C79.8;32330
10032280;Метастазы сонной артерии;C79.8;32331
10032281;Метастазы соска;C79.8;32332
10032282;Метастазы сосудистого сплетения;C79.3;32333
10032283;Метастазы сосудистого сплетения бокового желудочка мозга;C79.3;32334
10032284;Метастазы сосудистого сплетения третьего желудочка мозга;C79.3;32335
10032285;Метастазы сосудистой оболочки глаза;C79.4;32336
10032286;Метастазы сосудистой сплетения четвертого желудочка;C79.3;32337
10032287;Метастазы сосудистой сплетения четвертого желудочка мозга;C79.3;32338
10032288;Метастазы сошника;C79.5;32339
10032289;Метастазы спайки век;C79.2;32340
10032290;Метастазы спайки губы;C79.8;32341
10032291;Метастазы спинального нерва;C79.4;32342
10032292;Метастазы спинки языка;C79.8;32343
10032293;Метастазы спинного мозга;C79.4;32344
10032294;Метастазы спины;C79.8;32345
10032295;Метастазы срамной губы;C79.8;32346
10032296;Метастазы срамной области у женщин;C79.8;32347
10032297;Метастазы срединного нерва;C79.8;32348
10032298;Метастазы срединной линии языка;C79.8;32349
10032299;Метастазы среднего мозга;C79.3;32350
10032300;Метастазы среднего уха;C78.3;32351
10032301;Метастазы средней доли легкого;C78.0;32352
10032302;Метастазы средней трети пищевода;C78.8;32353
10032303;Метастазы средней части молочной железы;C79.8;32354
10032304;Метастазы средней черепной ямки;C79.3;32355
10032305;Метастазы среднетолстокишечного лимфатического узла;C77.2;32356
10032306;Метастазы средостения;C78.1;32357
10032307;Метастазы ствола головного мозга;C79.3;32358
10032308;Метастазы стенки брюшной полости;C79.2;32359
10032309;Метастазы стенки влагалища;C79.8;32360
10032310;Метастазы стенки грудной клетки;C79.8;32361
10032311;Метастазы стенки желудка;C78.8;32362
10032312;Метастазы стенки мочевого пузыря;C79.1;32363
10032313;Метастазы стенки носоглотки;C79.8;32364
10032314;Метастазы стопы;C79.8;32365
10032315;Метастазы стромы эндометрия;C79.8;32366
10032316;Метастазы субдурального пространства;C79.4;32367
10032317;Метастазы супраселлярной области;C79.3;32368
10032318;Метастазы сустава;C79.5;32369
10032319;Метастазы суставного хряща;C79.5;32370
10032320;Метастазы сфинктера мочевого пузыря;C79.1;32371
10032321;Метастазы сфинктера Одди;C78.8;32372
10032322;Метастазы таза;C79.8;32373
10032323;Метастазы тазобедренной области;C79.8;32374
10032324;Метастазы тазово-брюшной области;C79.8;32375
10032325;Метастазы тазово-брюшной соединительной ткани;C79.8;32376
10032326;Метастазы тазового дна;C79.8;32377
10032327;Метастазы тазового лимфатического узла;C77.5;32378
10032328;Метастазы тазовой брюшины;C78.6;32379
10032329;Метастазы тазовой кости;C79.5;32380
10032330;Метастазы тазовой части ободочной кишки;C78.5;32381
10032331;Метастазы тазовых внутренних органов;C79.8;32382
10032332;Метастазы таранной кости;C79.5;32383
10032333;Метастазы твердого неба;C79.8;32384
10032334;Метастазы твердой мозговой оболочки;C79.4;32385
10032335;Метастазы твердой мозговой оболочки головного мозга;C79.3;32386
10032336;Метастазы твердой мозговой оболочки спинного мозга;C79.4;32387
10032337;Метастазы твердой оболочки спинного мозга;C79.4;32388
10032338;Метастазы твердой черепной оболочки;C79.3;32389
10032339;Метастазы тела гипофиза;C79.8;32390
10032340;Метастазы тела желудка;C78.8;32391
10032341;Метастазы тела матки;C79.8;32392
10032342;Метастазы тела поджелудочной железы;C78.8;32393
10032343;Метастазы тела полового члена;C79.8;32394
10032344;Метастазы теменной доли;C79.3;32395
10032345;Метастазы теменной доли головного мозга;C79.3;32396
10032346;Метастазы теменной кости;C79.5;32397
10032347;Метастазы толстого кишечника;C78.5;32398
10032348;Метастазы толстокишечного лимфатического узла;C77.2;32399
10032349;Метастазы тонкого кишечника;C78.4;32400
10032350;Метастазы тощей кишки;C78.4;32401
10032351;Метастазы трахеального лимфатического узла;C77.1;32402
10032352;Метастазы трахеи;C78.3;32403
10032353;Метастазы трахеобронхиального дерева;C78.0;32404
10032354;Метастазы трахеобронхиального лимфатического узла;C77.1;32405
10032355;Метастазы третьего желудочка;C79.3;32406
10032356;Метастазы треугольника мочевого пузыря;C79.1;32407
10032357;Метастазы тройничного нерва;C79.4;32408
10032358;Метастазы тубоовариальное;C79.8;32409
10032359;Метастазы туловища;C79.8;32410
10032360;Метастазы турецкого седла;C79.5;32411
10032361;Метастазы увеального тракта;C79.4;32412
10032362;Метастазы уздечки языка;C79.8;32413
10032363;Метастазы урахуса;C79.1;32414
10032364;Метастазы уретрального отверстия мочевого пузыря;C79.1;32415
10032365;Метастазы уретральной железы;C79.1;32416
10032366;Метастазы уретровагинальной перегородки;C79.8;32417
10032367;Метастазы уретры;C79.1;32418
10032368;Метастазы уточненной локализации;C79.8;32419
10032369;Метастазы уточненной части брюшины;C78.6;32420
10032370;Метастазы уточненной части полости рта;C79.8;32421
10032371;Метастазы уха;C79.2;32422
10032372;Метастазы участка над подъязычной костью;C78.3;32423
10032373;Метастазы ушного лимфатического узла;C77.0;32424
10032374;Метастазы фаланг пальцев;C79.5;32425
10032375;Метастазы фаланг пальцев кисти;C79.5;32426
10032376;Метастазы фаланг пальцев стопы;C79.5;32427
10032377;Метастазы фаллопиевой трубы;C79.8;32428
10032378;Метастазы фасции;C79.8;32429
10032379;Метастазы фатерова сосочка;C78.8;32430
10032380;Метастазы фолликула наботовой железы;C79.8;32431
10032381;Метастазы хвоста поджелудочной железы;C78.8;32432
10032382;Метастазы хоан;C79.8;32433
10032383;Метастазы хоан носа;C79.8;32434
10032384;Метастазы хрусталика глаза;C79.4;32435
10032385;Метастазы хряща;C79.5;32436
10032386;Метастазы хряща бронха;C78.0;32437
10032387;Метастазы хряща века;C79.8;32438
10032388;Метастазы хряща гортани;C78.3;32439
10032389;Метастазы хряща коленного сустава;C79.5;32440
10032390;Метастазы хряща надгортанника;C78.3;32441
10032391;Метастазы хряща наружного уха;C79.8;32442
10032392;Метастазы хряща носа;C78.3;32443
10032393;Метастазы хряща раковины уха;C79.8;32444
10032394;Метастазы хряща трахеи;C78.3;32445
10032395;Метастазы хряща уха;C79.8;32446
10032396;Метастазы центральной нервной системы;C79.4;32447
10032397;Метастазы центральной части молочной железы;C79.8;32448
10032398;Метастазы церебральных мозговых оболочек;C79.3;32449
10032399;Метастазы челюсти;C79.8;32450
10032400;Метастазы челюсти карцинома;C79.8;32451
10032401;Метастазы червеобразного отростка;C78.5;32452
10032402;Метастазы червя мозжечка;C79.3;32453
10032403;Метастазы черепа;C79.5;32454
10032404;Метастазы черепного нерва;C79.4;32455
10032405;Метастазы черепной задней ямки;C79.3;32456
10032406;Метастазы черепной ямки;C79.3;32457
10032407;Метастазы черепных мозговых оболочек;C79.3;32458
10032408;Метастазы черпаловидного хряща;C78.3;32459
10032409;Метастазы черпаловидного хряща гортани;C78.3;32460
10032410;Метастазы черпало-надгортанной складки;C79.8;32461
10032411;Метастазы чревного лимфатического узла;C77.2;32462
10032412;Метастазы шеи;C79.8;32463
10032413;Метастазы шейки матки;C79.8;32464
10032414;Метастазы шейки мочевого пузыря;C79.1;32465
10032415;Метастазы шейки поджелудочной железы;C78.8;32466
10032416;Метастазы шейного лимфатического узла;C77.0;32467
10032417;Метастазы шейного отдела пищевода;C78.8;32468
10032418;Метастазы шейного отдела спинного мозга;C79.4;32469
10032419;Метастазы шейного сплетения;C79.8;32470
10032420;Метастазы шейно-лицевого лимфатического узла;C77.0;32471
10032421;Метастазы широкой связки матки;C79.8;32472
10032422;Метастазы шишковидной железы;C79.8;32473
10032423;Метастазы щеки;C79.8;32474
10032424;Метастазы щечной борозды;C79.8;32475
10032425;Метастазы щечной полости;C79.8;32476
10032426;Метастазы щитовидного хряща;C78.3;32477
10032427;Метастазы щитовидного хряща гортани;C78.3;32478
10032428;Метастазы щитовидной железы;C79.8;32479
10032429;Метастазы щитовидно-язычного протока;C79.8;32480
10032430;Метастазы эккринной железы неуточненной локализации;C79.2;32481
10032431;Метастазы экстрадурального пространства;C79.4;32482
10032432;Метастазы экстраректального пространства;C79.8;32483
10032433;Метастазы эндокарда;C79.8;32484
10032434;Метастазы эндокринной железы;C79.8;32485
10032435;Метастазы эндометриальной стромы;C79.8;32486
10032436;Метастазы эндометрия;C79.8;32487
10032437;Метастазы эндоцервикального канала;C79.8;32488
10032438;Метастазы эпендимы;C79.3;32489
10032439;Метастазы эпендимы головного мозга;C79.3;32490
10032440;Метастазы эпидуральное;C79.4;32491
10032441;Метастазы эпикарда;C79.8;32492
10032442;Метастазы эпитрохлеарного лимфатического узла;C77.3;32493
10032443;Метастазы югулярного гломуса;C79.8;32494
10032444;Метастазы ягодичной области;C79.8;32495
10032445;Метастазы языка;C79.8;32496
10032446;Метастазы языкоглоточного нерва;C79.4;32497
10032447;Метастазы языкоглоточной борозды;C79.8;32498
10032448;Метастазы язычка;C79.8;32499
10032449;Метастазы язычковых сегментов легкого;C78.0;32500
10032450;Метастазы язычной миндалины;C79.8;32501
10032451;Метастазы язычно-надгортанной складки;C79.8;32502
10032452;Метастазы язычно-надгортанных складок;C79.8;32503
10032453;Метастазы язычно-небной складки;C79.8;32504
10032454;Метастазы яичка;C79.8;32505
10032455;Метастазы яичка задержавшегося;C79.8;32506
10032456;Метастазы яичка неопустившегося;C79.8;32507
10032457;Метастазы яичка опущенного;C79.8;32508
10032458;Метастазы яичка эктопического;C79.8;32509
10032459;Метастазы яичка, находящегося в мошонке;C79.8;32510
10032460;Метастазы яичника;C79.6;32511
10032461;Метастазы яйцевода;C79.8;32512
10032462;Метастазы ямки гипофиза;C79.8;32513
10032463;Метастазы ямки надгортанника;C79.8;32514
10032464;Метастазы ямки носа;C78.3;32515
10032465;Метастазы ямки Розенмюллера;C79.8;32516
10032466;Метастазы яремного лимфатического узла;C77.0;32517
10032467;Метастазы ячеек сосцевидного отростка;C78.3;32518
10032468;Метастазызадней части носовой перегородки;C79.8;32519
10032469;Метастазызадней части перегородки носа;C79.8;32520
10032470;Метастатический рак;C79.9;32521
10032471;Метастатическое новообразование;C79.9;32522
10032472;Метастатическое обызвествленные;R89.7;32523
10032473;Метастронгилез;B83.8;32524
10032474;Метатарзалгия;M77.4;32525
10032475;Метатарзалгия Мортона;G57.6;32526
10032476;Метгемоглобинемия;D74.9;32527
10032477;Метгемоглобинемия врожденная;D74.0;32528
10032478;Метгемоглобинемия наследственная;D74.0;32529
10032479;Метгемоглобинемия приобретенная;D74.8;32530
10032480;Метгемоглобинемия приобретенная с сульфгемоглобинемией;D74.8;32531
10032481;Метгемоглобинемия токсическая;D74.8;32532
10032482;Метгемоглобинемия ферментная;D74.0;32533
10032483;Метгемоглобинемия ферментная врожденная;D74.0;32534
10032484;Метгемоглобинурия;R82.3;32535
10032485;Метеоризм;R14;32536
10032486;Метеоризм абдоминальной;R14;32537
10032487;Метеоризм интестинальный;R14;32538
10032488;Метеоризм психогенный;F45.3;32539
10032489;Метилмалоновая ацидемия;E71.1;32540
10032490;Метионинемия;E72.1;32541
10032491;Метка рубцовая;L91.8;32542
10032492;Метка рубцовая аденоидов;J35.8;32543
10032493;Метка рубцовая вульвы;N90.8;32544
10032494;Метка рубцовая геморроидальная;K64.4;32545
10032495;Метка рубцовая девственной плевы;N89.8;32546
10032496;Метка рубцовая заднего прохода;K64.4;32547
10032497;Метка рубцовая инфекционная;L91.8;32548
10032498;Метка рубцовая кожи;L91.8;32549
10032499;Метка рубцовая кожи врожденная;Q82.8;32550
10032500;Метка рубцовая кожи добавочная;Q82.8;32551
10032501;Метка рубцовая преаурикулярная;Q17.0;32552
10032502;Метка рубцовая промежности;N90.8;32553
10032503;Метка рубцовая тонзиллярная;J35.8;32554
10032504;Метка рубцовая уретры;N36.8;32555
10032505;Метка рубцовая уха;Q17.0;32556
10032506;Метрит;N71.9;32557
10032507;Метрит геморрагический;N71.9;32558
10032508;Метрит гнойный;N71.9;32559
10032509;Метрит катаральный;N71.9;32560
10032510;Метрит септический;N71.9;32561
10032511;Метрит шеечный;N72;32562
10032512;Метровагинит;N71.9;32563
10032513;Метропатия геморрагическая;N93.8;32564
10032514;Метроперитонит;N73.5;32565
10032515;Метроррагия;N92.1;32566
10032516;Метроррагия климактерическая;N92.4;32567
10032517;Метроррагия менопаузная;N92.4;32568
10032518;Метроррагия после рождения плаценты;O72.1;32569
10032519;Метроррагия послеродовая;O72.1;32570
10032520;Метроррагия послеродовая атоническая;O72.1;32571
10032521;Метроррагия послеродовая вторичная;O72.2;32572
10032522;Метроррагия послеродовая поздняя;O72.2;32573
10032523;Метроррагия преклимактерическая;N92.4;32574
10032524;Метроррагия пременопаузная;N92.4;32575
10032525;Метроррагия психогенная;F45.8;32576
10032526;Метросальпингит;N70.9;32577
10032527;Метростаксис;N93.8;32578
10032528;Меховщика легкое;J67.8;32579
10032529;Миаз;B87.9;32580
10032530;Миаз глаза;B87.2;32581
10032531;Миаз глазницы;B87.2;32582
10032532;Миаз дермальный;B87.0;32583
10032533;Миаз кавернозный;B87.9;32584
10032534;Миаз кишечный;B87.8;32585
10032535;Миаз кожи;B87.0;32586
10032536;Миаз ларингеальный;B87.3;32587
10032537;Миаз мочеполовой;B87.8;32588
10032538;Миаз наружного уха;B87.4;32589
10032539;Миаз носоглотки;B87.3;32590
10032540;Миаз ползучий;B87.0;32591
10032541;Миаз раневой;B87.1;32592
10032542;Миаз среднего уха;B87.4;32593
10032543;Миаз травматический;B87.1;32594
10032544;Миаз уточненной локализации;B87.8;32595
10032545;Миаз уха;B87.4;32596
10032546;Миалгия;M79.1;32597
10032547;Миалгия межреберная;M79.1;32598
10032548;Миалгия психогенная;F45.4;32599
10032549;Миалгия травматическая;T14.9;32600
10032550;Миалгия эпидемическая;B33.0;32601
10032551;Миалгия эпидемическая шейная;B33.0;32602
10032552;Миастенический синдром при сахарном диабете;E14.4;32603
10032553;Миастенический синдром при тиреотоксикозе;E05.9;32604
10032554;Миастения;G70.9;32605
10032555;Миастения врожденная;G70.2;32606
10032556;Миастения желудка психогенная;F45.3;32607
10032557;Миастения новорожденного тяжелая транзиторная;P94.0;32608
10032558;Миастения тяжелая;G70.0;32609
10032559;Миастения, связанная с процессом развития;G70.2;32610
10032560;Мибелли болезнь;Q82.8;32611
10032561;Мибелли порокератоз;Q82.8;32612
10032562;Миграция и связанная с ней тревога;Z60.3;32613
10032563;Мигренозный статус;G43.2;32614
10032564;Мигренозный эквивалент;G43.1;32615
10032565;Мигрень;G43.9;32616
10032566;Мигрень абдоминальная;G43.1;32617
10032567;Мигрень базилярная;G43.1;32618
10032568;Мигрень без ауры;G43.0;32619
10032569;Мигрень гемиплегическая;G43.1;32620
10032570;Мигрень гемиплегическая семейная;G43.1;32621
10032571;Мигрень идиопатическая;G43.9;32622
10032572;Мигрень классическая;G43.1;32623
10032573;Мигрень менструальная;N94.3;32624
10032574;Мигрень обычная;G43.0;32625
10032575;Мигрень осложненная;G43.3;32626
10032576;Мигрень офтальмоплегическая;G43.8;32627
10032577;Мигрень ретинальная;G43.8;32628
10032578;Мигрень с аурой;G43.1;32629
10032579;Мигрень с аурой длительная;G43.1;32630
10032580;Мигрень с аурой при остром начале;G43.1;32631
10032581;Мигрень с аурой типичная;G43.1;32632
10032582;Мигрень уточненная;G43.8;32633
10032583;Мигрирующее яичко;Q55.2;32634
10032584;Мидриаз;H57.0;32635
10032585;Мидриаз зрачка;H57.0;32636
10032586;Миелателия;Q06.1;32637
10032587;Миелинизированные волокна зрительного нерва;Q14.8;32638
10032588;Миелинизированные волокна сетчатки;Q14.1;32639
10032589;Миелинолиз варолиева моста;G37.2;32640
10032590;Миелинолиз центральный;G37.2;32641
10032591;Миелит;G04.9;32642
10032592;Миелит восходящий;G04.9;32643
10032593;Миелит некротический, подострый;G37.4;32644
10032594;Миелит острый;G04.9;32645
10032595;Миелит поперечный острый;G37.3;32646
10032596;Миелит поперечный острый при демиелинизирующей болезни центральной нервной системы;G37.3;32647
10032597;Миелит поствакцинальный;G04.0;32648
10032598;Миелит постинфекционный;G04.8;32649
10032599;Миелит туберкулезный;A17.8;32650
10032600;Миелит уточненный;G04.8;32651
10032601;Миелодисплазия;D46.9;32652
10032602;Миелодисплазия спинного мозга;Q06.1;32653
10032603;Миелодисплазия спинного мозга врожденная;Q06.1;32654
10032604;Миелодисплазия уточненная;D46.7;32655
10032605;Миелодисплазия, связанная с воздействием Epipodophyllotoxin;D46.9;32656
10032606;Миелодисплазия, связанная с воздействием алкилирующего агента;D46.9;32657
10032607;Миелодисплазия, связанная с проводимой терапией;D46.9;32658
10032608;Миелоз алейкемический;C92.7;32659
10032609;Миелоз мегакариоцитарный;C94.2;32660
10032610;Миелоз нелейкемический;D72.8;32661
10032611;Миелоз острый;C92.0;32662
10032612;Миелоз эритремический;C94.0;32663
10032613;Миелоз эритремический острый;C94.0;32664
10032614;Миелолейкодистрофия;E75.2;32665
10032615;Миелома;C90.0;32666
10032616;Миелома множественная;C90.0;32667
10032617;Миелома одиночная;C90.3;32668
10032618;Миелома плазмоцитарная;C90.0;32669
10032619;Миелома моностотическая;C90.3;32670
10032620;Миеломаляция;G95.8;32671
10032621;Миеломатоз;C90.0;32672
10032622;Миеломенингоцеле;Q05.9;32673
10032623;Миеломенингоцеле с гидроцефалией;Q05.4;32674
10032624;Миеломенингоцеле спинного мозга;Q05.9;32675
10032625;Миелопатия;G95.9;32676
10032626;Миелопатия некротическая;G95.1;32677
10032627;Миелопатия некротическая подострая;G95.1;32678
10032628;Миелопатия некротическая сосудистая;G95.1;32679
10032629;Миелопатия поперечная острая;G37.3;32680
10032630;Миелопатия при дегенерации межпозвоночного диска;M51.0;32681
10032631;Миелопатия при неопластической болезни;D48.9;32682
10032632;Миелопатия при поражении межпозвоночного диска;M51.0;32683
10032633;Миелопатия при поражении шейного межпозвоночного диска;M50.0;32684
10032634;Миелопатия при поражении шейно-грудного межпозвоночного диска;M50.0;32685
10032635;Миелопатия при смещении межпозвоночного диска;M51.0;32686
10032636;Миелопатия при спондилезе;M47.1;32687
10032637;Миелопатия радиационная;G95.8;32688
10032638;Миелопатия сосудистая;G95.1;32689
10032639;Миелопатия спинного мозга;G95.9;32690
10032640;Миелопатия спондилогенная;M47.1;32691
10032641;Миелопатия токсическая;G95.8;32692
10032642;Миелопатия, вызванная витамином B12;E53.8;32693
10032643;Миелопатия, вызванная лекарственным средством;G95.8;32694
10032644;Миелорадикулит;G04.9;32695
10032645;Миелорадикулодисплазия;Q06.1;32696
10032646;Миелорадикулодисплазия спинальная;Q06.1;32697
10032647;Миелосаркома;C92.3;32698
10032648;Миелосклероз;D47.4;32699
10032649;Миелосклероз диссеминированный нервной системы;G35;32700
10032650;Миелосклероз мегакариоцитарный;D47.4;32701
10032651;Миелосклероз мегакариоцитарный с миелоидной метаплазией;D47.4;32702
10032652;Миелосклероз с миелоидной метаплазией;D47.4;32703
10032653;Миелофиброз;D47.4;32704
10032654;Миелофиброз вторичный, сопровождающий миелопролиферативное заболевание;D47.4;32705
10032655;Миелофиброз идиопатический;D47.4;32706
10032656;Миелофиброз острый;C94.4;32707
10032657;Миелофиброз с миелоидной метаплазией;D47.4;32708
10032658;Миелофиброз хронический;D47.4;32709
10032659;Миелоцеле;Q05.9;32710
10032660;Миелоцеле с гидроцефалией;Q05.4;32711
10032661;Миелоцистоцеле;Q05.9;32712
10032662;Миелоцистоцеле с гидроцефалией;Q05.4;32713
10032663;Мизофобия;F40.2;32714
10032664;Микити-Вильсона болезнь;P27.0;32715
10032665;Микити-Вильсона синдром;P27.0;32716
10032666;Микобактериальная инфекция;A31.9;32717
10032667;Микобактериальная инфекция атипичная;A31.9;32718
10032668;Микобактериальная инфекция атипичная кожная;A31.1;32719
10032669;Микобактериальная инфекция атипичная легочная;A31.0;32720
10032670;Микобактериальная инфекция атипичная легочная туберкулезная;A16.2;32721
10032671;Микобактериальная инфекция атипичная уточненной локализации;A31.8;32722
10032672;Микобактериальная инфекция внелегочная;A31.8;32723
10032673;Микобактериальная инфекция вследствие болезни, вызванной ВИЧ;B20.0;32724
10032674;Микобактериальная инфекция кожная;A31.1;32725
10032675;Микобактериальная инфекция легочная;A31.0;32726
10032676;Микобактериальная инфекция легочная атипическая;A31.0;32727
10032677;Микобактериальная инфекция легочная туберкулезная;A16.2;32728
10032678;Микобактериальная инфекция неспецифическая;A31.9;32729
10032679;Микоз;B49;32730
10032680;Микоз влагалища;B37.3;32731
10032681;Микоз вследствие болезни, вызванной ВИЧ;B20.5;32732
10032682;Микоз кожный;B36.9;32733
10032683;Микоз полости рта;B37.0;32734
10032684;Микоз уточненный;B48.8;32735
10032685;Микоз, вызванный условно-патогенными грибами;B48.7;32736
10032686;Микотический вагинит;B37.3;32737
10032687;Микотический вагинит кандидозный;B37.3;32738
10032688;Микотический стоматит;B37.0;32739
10032689;Микроангиопатия тромботическая;M31.1;32740
10032690;Микроаневризма ретинальная;H35.0;32741
10032691;Микроаневризма ретинальная диабетическая;E14.3;32742
10032692;Микрогастрия;Q40.2;32743
10032693;Микрогастрия врожденная;Q40.2;32744
10032694;Микрогениталии женские;Q52.8;32745
10032695;Микрогениталии мужские;Q55.8;32746
10032696;Микрогения;K07.0;32747
10032697;Микрогирия;Q04.3;32748
10032698;Микрогирия врожденная;Q04.3;32749
10032699;Микроглиома;C85.7;32750
10032700;Микроглоссия;Q38.3;32751
10032701;Микроглоссия врожденная;Q38.3;32752
10032702;Микрогнатизм;K07.0;32753
10032703;Микрогнатизм верхней челюсти;K07.0;32754
10032704;Микрогнатизм нижней челюсти;K07.0;32755
10032705;Микрогнатия;K07.0;32756
10032706;Микрогнатия верхней челюсти;K07.0;32757
10032707;Микрогнатия врожденная;K07.0;32758
10032708;Микрогнатия нижней челюсти;K07.0;32759
10032709;Микродрепаноцитоз;D56.8;32760
10032710;Микроинфаркт сердца;I24.8;32761
10032711;Микроколон;Q43.8;32762
10032712;Микроколон врожденный;Q43.8;32763
10032713;Микрокорнеа;Q13.4;32764
10032714;Микрокорнеа врожденная;Q13.4;32765
10032715;Микролентия;Q12.8;32766
10032716;Микролентия врожденная;Q12.8;32767
10032717;Микролитиаз альвеолярный легочный;J84.0;32768
10032718;Микромиелия;Q06.8;32769
10032719;Микромиелия врожденная;Q06.8;32770
10032720;Микропсия;H53.1;32771
10032721;Микроскопический полиангиит;M31.7;32772
10032722;Микроспоридиоз;B60.8;32773
10032723;Микроспоридиоз кишечный;A07.8;32774
10032724;Микроспороз;B35.9;32775
10032725;Микроспороз черный;B36.1;32776
10032726;Микростомия;Q18.5;32777
10032727;Микростомия врожденная;Q18.5;32778
10032728;Микротия;Q17.2;32779
10032729;Микротия врожденная;Q17.2;32780
10032730;Микротия наружного уха;Q17.2;32781
10032731;Микротропия;H50.4;32782
10032732;Микрофакия;Q12.8;32783
10032733;Микрофакия врожденная;Q12.8;32784
10032734;Микрофтальм;Q11.2;32785
10032735;Микрофтальм врожденный;Q11.2;32786
10032736;Микрофтальм, вызванный токсоплазмозом;P37.1;32787
10032737;Микрофтальмия;Q11.2;32788
10032738;Микрохейлия;Q18.7;32789
10032739;Микроцефалия;Q02;32790
10032740;Микроцефалия вследствие болезни, вызванной вирусом Зика;P35.4;32791
10032741;Микроцефалия вследствие врожденной болезни, вызванной вирусом Зика;P35.4;32792
10032742;Микроцефалия, вызванная врожденным токсоплазмозом;P37.1;32793
10032743;Микроцефалия, вызванная токсоплазмозом;P37.1;32794
10032744;Микроцитарный;K00.2;32795
10032745;Микроэмболия сетчатки;H34.2;32796
10032746;Микроэнцефалия;Q02;32797
10032747;Микседема;E03.9;32798
10032748;Микседема врожденная;E00.1;32799
10032749;Микседема детская;E03.9;32800
10032750;Микседема кожи;L98.5;32801
10032751;Микседема папулезная;L98.5;32802
10032752;Микседематозная кома;E03.5;32803
10032753;Миксолипома;D17.9;32804
10032754;Миксома одонтогенная;D16.5;32805
10032755;Миксома одонтогенная верхней челюсти;D16.4;32806
10032756;Миксома одонтогенная верхней челюсти кости;D16.4;32807
10032757;Миксофиброма одонтогенная;D16.5;32808
10032758;Миксофиброма одонтогенная верхней челюсти;D16.4;32809
10032759;Миксофиброма одонтогенная кости верхней челюсти;D16.4;32810
10032760;Микулича болезнь;K11.8;32811
10032761;Микулича синдром;K11.8;32812
10032762;Милиум;L72.0;32813
10032763;Милиум коллоидный;L57.8;32814
10032764;Милкмена болезнь;M83.8;32815
10032765;Милкмена синдром;M83.8;32816
10032766;Миллара астма;J38.5;32817
10032767;Миллара-Гюблера паралич;I67.9;32818
10032768;Миллара-Гюблера синдром;I67.9;32819
10032769;Миллара-Гюблера-Фовилля паралич;I67.9;32820
10032770;Миллара-Гюблера-Фовилля синдром;I67.9;32821
10032771;Миллер Фишер синдром;G61.0;32822
10032772;Миллса болезнь;G81.9;32823
10032773;Милроя болезнь;Q82.0;32824
10032774;Минамата болезнь;T56.1;32825
10032775;Минковского-Шоффара синдром;D58.0;32826
10032776;Минора болезнь;G95.1;32827
10032777;Минора болезнь гематомиелия;G95.1;32828
10032778;Мино-фон Виллебранда-Юргенса болезнь;D68.0;32829
10032779;Миоаденома предстательной железы;N40;32830
10032780;Миобластома зернистоклеточная языка;D10.1;32831
10032781;Миоглобинурия;R82.1;32832
10032782;Миоглобинурия первичная;R82.1;32833
10032783;Миоглобулинурия;R82.1;32834
10032784;Миоглобулинурия первичная;R82.1;32835
10032785;Миодиастаз;M62.0;32836
10032786;Миоз;H57.0;32837
10032787;Миоз зрачка;H57.0;32838
10032788;Миоз стромальный;D39.0;32839
10032789;Миоз стромальный эндолимфатический;D39.0;32840
10032790;Миозит;M60.9;32841
10032791;Миозит глазницы хронический;H05.1;32842
10032792;Миозит гнойный;M60.0;32843
10032793;Миозит из-за неправильной осанки;M60.8;32844
10032794;Миозит интерстициальный;M60.1;32845
10032795;Миозит инфекционный;M60.0;32846
10032796;Миозит клостридиозный;A48.0;32847
10032797;Миозит микотический;B49;32848
10032798;Миозит нагноительный;M60.0;32849
10032799;Миозит оссифицирующий;M61.5;32850
10032800;Миозит оссифицирующий ограниченный;M61.5;32851
10032801;Миозит оссифицирующий при квадриплегии;M61.2;32852
10032802;Миозит оссифицирующий при ожогах;M61.3;32853
10032803;Миозит оссифицирующий при параплегии;M61.2;32854
10032804;Миозит оссифицирующий прогрессирующий;M61.1;32855
10032805;Миозит оссифицирующий травматический;M61.0;32856
10032806;Миозит при бильгарциозе неуточненном;B65.9;32857
10032807;Миозит при бильгарциозе с церкариальным дерматитом;B65.3;32858
