10042300;Новообразование злокачественное первичное сердца;C38.0;42357
10042301;Новообразование злокачественное первичное серповидного отростка;C70.0;42358
10042302;Новообразование злокачественное первичное серповидного отростка головного мозга;C70.0;42359
10042303;Новообразование злокачественное первичное серповидного отростка мозжечка;C70.0;42360
10042304;Новообразование злокачественное первичное сетчатки;C69.2;42361
10042305;Новообразование злокачественное первичное сигмовидного изгиба ободочной кишки;C18.7;42362
10042306;Новообразование злокачественное первичное сигмовидного изгиба толстого кишечника;C18.7;42363
10042307;Новообразование злокачественное первичное сигмовидной кишки;C18.7;42364
10042308;Новообразование злокачественное первичное синуса верхней челюсти;C31.0;42365
10042309;Новообразование злокачественное первичное синуса придаточного;C31.9;42366
10042310;Новообразование злокачественное первичное ската основания черепа;C41.0;42367
10042311;Новообразование злокачественное первичное скелета;C41.9;42368
10042312;Новообразование злокачественное первичное складки подмышечной впадины;C44.5;42369
10042313;Новообразование злокачественное первичное склеры;C69.4;42370
10042314;Новообразование злокачественное первичное скуловой кости;C41.0;42371
10042315;Новообразование злокачественное первичное слезного канальца;C69.5;42372
10042316;Новообразование злокачественное первичное слезного мешка;C69.5;42373
10042317;Новообразование злокачественное первичное слезного носового протока;C69.5;42374
10042318;Новообразование злокачественное первичное слезной железы;C69.5;42375
10042319;Новообразование злокачественное первичное слезной точки;C69.5;42376
10042320;Новообразование злокачественное первичное слезно-носового протока;C69.5;42377
10042321;Новообразование злокачественное первичное слепой кишки;C18.0;42378
10042322;Новообразование злокачественное первичное слизистой оболочки альвеолярного отростка десны верхней челюсти;C03.0;42379
10042323;Новообразование злокачественное первичное слизистой оболочки альвеолярного отростка десны нижней челюсти;C03.1;42380
10042324;Новообразование злокачественное первичное слизистой оболочки носа;C30.0;42381
10042325;Новообразование злокачественное первичное слизистой оболочки носовой раковины;C30.0;42382
10042326;Новообразование злокачественное первичное слизистой оболочки полости рта;C06.9;42383
10042327;Новообразование злокачественное первичное слизистой оболочки раковины носа;C30.0;42384
10042328;Новообразование злокачественное первичное слизистой оболочки трахеи;C33;42385
10042329;Новообразование злокачественное первичное слизистой оболочки щеки;C06.0;42386
10042330;Новообразование злокачественное первичное слухового наружного канала;C44.2;42387
10042331;Новообразование злокачественное первичное слухового нерва;C72.4;42388
10042332;Новообразование злокачественное первичное слухового прохода;C44.2;42389
10042333;Новообразование злокачественное первичное слуховой трубы;C30.1;42390
10042334;Новообразование злокачественное первичное слюнной железы;C75.9;42391
10042335;Новообразование злокачественное первичное собственно голосового аппарата;C32.0;42392
10042336;Новообразование злокачественное первичное собственно гортани;C32.0;42393
10042337;Новообразование злокачественное первичное соединения твердого и мягкого неба;C05.8;42394
10042338;Новообразование злокачественное первичное соединительной ткани;C49.9;42395
10042339;Новообразование злокачественное первичное соединительной ткани бедра;C49.2;42396
10042340;Новообразование злокачественное первичное соединительной ткани боковой стенки живота;C49.6;42397
10042341;Новообразование злокачественное первичное соединительной ткани большого пальца руки;C49.1;42398
10042342;Новообразование злокачественное первичное соединительной ткани брюшной стенки;C49.4;42399
10042343;Новообразование злокачественное первичное соединительной ткани века;C49.0;42400
10042344;Новообразование злокачественное первичное соединительной ткани верхней конечности;C49.1;42401
10042345;Новообразование злокачественное первичное соединительной ткани височной области;C49.0;42402
10042346;Новообразование злокачественное первичное соединительной ткани внутригрудной;C49.3;42403
10042347;Новообразование злокачественное первичное соединительной ткани волосистой части головы;C49.0;42404
10042348;Новообразование злокачественное первичное соединительной ткани глазницы;C69.6;42405
10042349;Новообразование злокачественное первичное соединительной ткани головы;C49.0;42406
10042350;Новообразование злокачественное первичное соединительной ткани грудного протока;C49.3;42407
10042351;Новообразование злокачественное первичное соединительной ткани грудной клетки;C49.3;42408
10042352;Новообразование злокачественное первичное соединительной ткани грудной стенки;C49.3;42409
10042353;Новообразование злокачественное первичное соединительной ткани диафрагмы;C49.3;42410
10042354;Новообразование злокачественное первичное соединительной ткани дна таза;C49.5;42411
10042355;Новообразование злокачественное первичное соединительной ткани живота;C49.4;42412
10042356;Новообразование злокачественное первичное соединительной ткани запястья;C49.1;42413
10042357;Новообразование злокачественное первичное соединительной ткани икроножной мышцы;C49.2;42414
10042358;Новообразование злокачественное первичное соединительной ткани кисти;C49.1;42415
10042359;Новообразование злокачественное первичное соединительной ткани колена;C49.2;42416
10042360;Новообразование злокачественное первичное соединительной ткани конечности;C49.9;42417
10042361;Новообразование злокачественное первичное соединительной ткани крестцово-копчиковой области;C49.5;42418
10042362;Новообразование злокачественное первичное соединительной ткани крупных сосудов;C49.3;42419
10042363;Новообразование злокачественное первичное соединительной ткани крыловидной ямки;C49.0;42420
10042364;Новообразование злокачественное первичное соединительной ткани лба;C49.0;42421
10042365;Новообразование злокачественное первичное соединительной ткани лица;C49.0;42422
10042366;Новообразование злокачественное первичное соединительной ткани лодыжки;C49.2;42423
10042367;Новообразование злокачественное первичное соединительной ткани локтевой поверхности;C49.1;42424
10042368;Новообразование злокачественное первичное соединительной ткани локтевой ямки;C49.1;42425
10042369;Новообразование злокачественное первичное соединительной ткани локтя;C49.1;42426
10042370;Новообразование злокачественное первичное соединительной ткани лопаточной области;C49.3;42427
10042371;Новообразование злокачественное первичное соединительной ткани молочной железы;C50.9;42428
10042372;Новообразование злокачественное первичное соединительной ткани надключичной области;C49.0;42429
10042373;Новообразование злокачественное первичное соединительной ткани наружного уха;C49.0;42430
10042374;Новообразование злокачественное первичное соединительной ткани нижней конечности;C49.2;42431
10042375;Новообразование злокачественное первичное соединительной ткани ноги;C49.2;42432
10042376;Новообразование злокачественное первичное соединительной ткани пальца ноги;C49.2;42433
10042377;Новообразование злокачественное первичное соединительной ткани пальца руки;C49.1;42434
10042378;Новообразование злокачественное первичное соединительной ткани паховой области;C49.5;42435
10042379;Новообразование злокачественное первичное соединительной ткани периуретральной области;C49.5;42436
10042380;Новообразование злокачественное первичное соединительной ткани плечевого пояса;C49.1;42437
10042381;Новообразование злокачественное первичное соединительной ткани подбородка;C49.0;42438
10042382;Новообразование злокачественное первичное соединительной ткани подвздошно-поясничной мышцы;C49.4;42439
10042383;Новообразование злокачественное первичное соединительной ткани подключичной области;C49.3;42440
10042384;Новообразование злокачественное первичное соединительной ткани подколенной поверхности;C49.2;42441
10042385;Новообразование злокачественное первичное соединительной ткани подколенной ямки;C49.2;42442
10042386;Новообразование злокачественное первичное соединительной ткани подмышечной впадины;C49.3;42443
10042387;Новообразование злокачественное первичное соединительной ткани поясничной мышцы;C49.4;42444
10042388;Новообразование злокачественное первичное соединительной ткани предплечья;C49.1;42445
10042389;Новообразование злокачественное первичное соединительной ткани промежности;C49.5;42446
10042390;Новообразование злокачественное первичное соединительной ткани пупочной области;C49.4;42447
10042391;Новообразование злокачественное первичное соединительной ткани пяточной области;C49.2;42448
10042392;Новообразование злокачественное первичное соединительной ткани ректовагинальной перегородки;C49.5;42449
10042393;Новообразование злокачественное первичное соединительной ткани ректовагинальной стенки;C49.5;42450
10042394;Новообразование злокачественное первичное соединительной ткани руки;C49.1;42451
10042395;Новообразование злокачественное первичное соединительной ткани седалищно-прямокишечной ямки;C49.5;42452
10042396;Новообразование злокачественное первичное соединительной ткани спины;C49.6;42453
10042397;Новообразование злокачественное первичное соединительной ткани стопы;C49.2;42454
10042398;Новообразование злокачественное первичное соединительной ткани таза;C49.5;42455
10042399;Новообразование злокачественное первичное соединительной ткани туловища;C49.6;42456
10042400;Новообразование злокачественное первичное соединительной ткани уха;C49.0;42457
10042401;Новообразование злокачественное первичное соединительной ткани ушной раковины;C49.0;42458
10042402;Новообразование злокачественное первичное соединительной ткани челюсти;C03.9;42459
10042403;Новообразование злокачественное первичное соединительной ткани шейной области;C49.0;42460
10042404;Новообразование злокачественное первичное соединительной ткани щеки;C49.0;42461
10042405;Новообразование злокачественное первичное соединительной ткани ягодичной области;C49.5;42462
10042406;Новообразование злокачественное первичное сонной артерии;C49.0;42463
10042407;Новообразование злокачественное первичное соска;C50.0;42464
10042408;Новообразование злокачественное первичное сосудистого сплетения;C71.5;42465
10042409;Новообразование злокачественное первичное сосудистого сплетения бокового желудочка мозга;C71.5;42466
10042410;Новообразование злокачественное первичное сосудистого сплетения третьего желудочка мозга;C71.5;42467
10042411;Новообразование злокачественное первичное сосудистой оболочки глаза;C69.3;42468
10042412;Новообразование злокачественное первичное сосудистой сплетения четвертого желудочка;C71.7;42469
10042413;Новообразование злокачественное первичное сосудистой сплетения четвертого желудочка мозга;C71.7;42470
10042414;Новообразование злокачественное первичное сошника;C41.0;42471
10042415;Новообразование злокачественное первичное спайки век;C44.1;42472
10042416;Новообразование злокачественное первичное спайки губы;C00.6;42473
10042417;Новообразование злокачественное первичное спинального нерва;C47.9;42474
10042418;Новообразование злокачественное первичное спинки языка;C02.0;42475
10042419;Новообразование злокачественное первичное спинного мозга;C72.0;42476
10042420;Новообразование злокачественное первичное спины;C76.7;42477
10042421;Новообразование злокачественное первичное срамной губы;C51.9;42478
10042422;Новообразование злокачественное первичное срамной области у женщин;C51.9;42479
10042423;Новообразование злокачественное первичное срединного нерва;C47.1;42480
10042424;Новообразование злокачественное первичное срединной линии языка;C02.0;42481
10042425;Новообразование злокачественное первичное среднего мозга;C71.7;42482
10042426;Новообразование злокачественное первичное среднего уха;C30.1;42483
10042427;Новообразование злокачественное первичное средней доли легкого;C34.2;42484
10042428;Новообразование злокачественное первичное средней трети пищевода;C15.4;42485
10042429;Новообразование злокачественное первичное средней части молочной железы;C50.1;42486
10042430;Новообразование злокачественное первичное средней черепной ямки;C71.9;42487
10042431;Новообразование злокачественное первичное средостения;C38.3;42488
10042432;Новообразование злокачественное первичное ствола головного мозга;C71.7;42489
10042433;Новообразование злокачественное первичное стенки брюшной полости;C44.5;42490
10042434;Новообразование злокачественное первичное стенки грудной клетки;C76.1;42491
10042435;Новообразование злокачественное первичное стенки желудка;C16.9;42492
10042436;Новообразование злокачественное первичное стенки мочевого пузыря;C67.9;42493
10042437;Новообразование злокачественное первичное стенки носоглотки;C11.9;42494
10042438;Новообразование злокачественное первичное стопы;C76.5;42495
10042439;Новообразование злокачественное первичное стромы эндометрия;C54.1;42496
10042440;Новообразование злокачественное первичное субдурального пространства;C70.9;42497
10042441;Новообразование злокачественное первичное супраселлярной области;C71.9;42498
10042442;Новообразование злокачественное первичное сустава;C41.9;42499
10042443;Новообразование злокачественное первичное суставного хряща;C41.9;42500
10042444;Новообразование злокачественное первичное сфинктера мочевого пузыря;C67.8;42501
10042445;Новообразование злокачественное первичное сфинктера Одди;C24.1;42502
10042446;Новообразование злокачественное первичное таза;C76.3;42503
10042447;Новообразование злокачественное первичное тазобедренной области;C76.5;42504
10042448;Новообразование злокачественное первичное тазово-брюшной области;C76.8;42505
10042449;Новообразование злокачественное первичное тазово-брюшной соединительной ткани;C49.8;42506
10042450;Новообразование злокачественное первичное тазового дна;C76.3;42507
10042451;Новообразование злокачественное первичное тазовой брюшины;C48.1;42508
10042452;Новообразование злокачественное первичное тазовой кости;C41.4;42509
10042453;Новообразование злокачественное первичное тазовой части ободочной кишки;C18.7;42510
10042454;Новообразование злокачественное первичное тазовых внутренних органов;C76.3;42511
10042455;Новообразование злокачественное первичное таранной кости;C40.3;42512
10042456;Новообразование злокачественное первичное твердого неба;C05.0;42513
10042457;Новообразование злокачественное первичное твердой мозговой оболочки;C70.9;42514
10042458;Новообразование злокачественное первичное твердой мозговой оболочки головного мозга;C70.0;42515
10042459;Новообразование злокачественное первичное твердой мозговой оболочки спинного мозга;C70.1;42516
10042460;Новообразование злокачественное первичное твердой оболочки спинного мозга;C70.1;42517
10042461;Новообразование злокачественное первичное твердой черепной оболочки;C70.0;42518
10042462;Новообразование злокачественное первичное тела гипофиза;C75.1;42519
10042463;Новообразование злокачественное первичное тела желудка;C16.2;42520
10042464;Новообразование злокачественное первичное тела матки;C54.9;42521
10042465;Новообразование злокачественное первичное тела поджелудочной железы;C25.1;42522
10042466;Новообразование злокачественное первичное тела полового члена;C60.2;42523
10042467;Новообразование злокачественное первичное теменной доли;C71.3;42524
10042468;Новообразование злокачественное первичное теменной доли головного мозга;C71.3;42525
10042469;Новообразование злокачественное первичное теменной кости;C41.0;42526
10042470;Новообразование злокачественное первичное толстого кишечника;C18.9;42527
10042471;Новообразование злокачественное первичное тонкого кишечника;C17.9;42528
10042472;Новообразование злокачественное первичное тощей кишки;C17.1;42529
10042473;Новообразование злокачественное первичное трахеи;C33;42530
10042474;Новообразование злокачественное первичное трахеобронхиального дерева;C34.8;42531
10042475;Новообразование злокачественное первичное третьего желудочка;C71.0;42532
10042476;Новообразование злокачественное первичное треугольника мочевого пузыря;C67.0;42533
10042477;Новообразование злокачественное первичное тройничного нерва;C72.5;42534
10042478;Новообразование злокачественное первичное тубоовариальное;C57.8;42535
10042479;Новообразование злокачественное первичное туловища;C76.7;42536
10042480;Новообразование злокачественное первичное турецкого седла;C41.0;42537
10042481;Новообразование злокачественное первичное увеального тракта;C69.4;42538
10042482;Новообразование злокачественное первичное уздечки языка;C02.2;42539
10042483;Новообразование злокачественное первичное урахуса;C67.7;42540
10042484;Новообразование злокачественное первичное уретрального отверстия мочевого пузыря;C67.5;42541
10042485;Новообразование злокачественное первичное уретральной железы;C68.0;42542
10042486;Новообразование злокачественное первичное уретровагинальной перегородки;C57.9;42543
10042487;Новообразование злокачественное первичное уретры;C68.0;42544
10042488;Новообразование злокачественное первичное уточненной локализации;C76.7;42545
10042489;Новообразование злокачественное первичное уточненной части брюшины;C48.1;42546
10042490;Новообразование злокачественное первичное уточненной части полости рта;C06.8;42547
10042491;Новообразование злокачественное первичное уха;C44.2;42548
10042492;Новообразование злокачественное первичное участка над подъязычной костью;C32.1;42549
10042493;Новообразование злокачественное первичное фаланг пальцев;C40.9;42550
10042494;Новообразование злокачественное первичное фаланг пальцев кисти;C40.0;42551
10042495;Новообразование злокачественное первичное фаланг пальцев стопы;C40.2;42552
10042496;Новообразование злокачественное первичное фаллопиевой трубы;C57.0;42553
10042497;Новообразование злокачественное первичное фасции;C49.9;42554
10042498;Новообразование злокачественное первичное фатерова сосочка;C24.1;42555
10042499;Новообразование злокачественное первичное фолликула наботовой железы;C53.0;42556
10042500;Новообразование злокачественное первичное хвоста поджелудочной железы;C25.2;42557
10042501;Новообразование злокачественное первичное хоан;C11.3;42558
10042502;Новообразование злокачественное первичное хоан носа;C11.3;42559
10042503;Новообразование злокачественное первичное холангиол;C22.1;42560
10042504;Новообразование злокачественное первичное хрусталика глаза;C69.4;42561
10042505;Новообразование злокачественное первичное хряща;C41.9;42562
10042506;Новообразование злокачественное первичное хряща бронха;C34.0;42563
10042507;Новообразование злокачественное первичное хряща века;C49.0;42564
10042508;Новообразование злокачественное первичное хряща гортани;C32.3;42565
10042509;Новообразование злокачественное первичное хряща коленного сустава;C40.2;42566
10042510;Новообразование злокачественное первичное хряща надгортанника;C32.1;42567
10042511;Новообразование злокачественное первичное хряща наружного уха;C49.0;42568
10042512;Новообразование злокачественное первичное хряща носа;C30.0;42569
10042513;Новообразование злокачественное первичное хряща раковины уха;C49.0;42570
10042514;Новообразование злокачественное первичное хряща трахеи;C33;42571
10042515;Новообразование злокачественное первичное хряща уха;C49.0;42572
10042516;Новообразование злокачественное первичное центральной нервной системы;C72.9;42573
10042517;Новообразование злокачественное первичное центральной части молочной железы;C50.8;42574
10042518;Новообразование злокачественное первичное церебральных мозговых оболочек;C70.0;42575
10042519;Новообразование злокачественное первичное челюсти;C76.0;42576
10042520;Новообразование злокачественное первичное челюсти, карцинома;C76.0;42577
10042521;Новообразование злокачественное первичное червеобразного отростка;C18.1;42578
10042522;Новообразование злокачественное первичное червя мозжечка;C71.6;42579
10042523;Новообразование злокачественное первичное черепа;C41.0;42580
10042524;Новообразование злокачественное первичное черепного нерва;C72.5;42581
10042525;Новообразование злокачественное первичное черепной задней ямки;C71.9;42582
10042526;Новообразование злокачественное первичное черепной ямки;C71.9;42583
10042527;Новообразование злокачественное первичное черепных мозговых оболочек;C70.0;42584
10042528;Новообразование злокачественное первичное черпаловидного хряща;C32.3;42585
10042529;Новообразование злокачественное первичное черпаловидного хряща гортани;C32.3;42586
10042530;Новообразование злокачественное первичное черпало-надгортанной складки;C13.1;42587
10042531;Новообразование злокачественное первичное четвертого желудочка;C71.7;42588
10042532;Новообразование злокачественное первичное шеи;C76.0;42589
10042533;Новообразование злокачественное первичное шейки матки;C53.9;42590
10042534;Новообразование злокачественное первичное шейки мочевого пузыря;C67.5;42591
10042535;Новообразование злокачественное первичное шейки поджелудочной железы;C25.7;42592
10042536;Новообразование злокачественное первичное шейного отдела пищевода;C15.0;42593
10042537;Новообразование злокачественное первичное шейного отдела спинного мозга;C72.0;42594
10042538;Новообразование злокачественное первичное шейного сплетения;C47.0;42595
10042539;Новообразование злокачественное первичное широкой связки матки;C57.1;42596
10042540;Новообразование злокачественное первичное шишковидной железы;C75.3;42597
10042541;Новообразование злокачественное первичное щеки;C76.0;42598
10042542;Новообразование злокачественное первичное щечной борозды;C06.1;42599
10042543;Новообразование злокачественное первичное щечной полости;C06.9;42600
10042544;Новообразование злокачественное первичное щитовидного хряща;C32.3;42601
10042545;Новообразование злокачественное первичное щитовидного хряща гортани;C32.3;42602
10042546;Новообразование злокачественное первичное щитовидной железы;C73;42603
10042547;Новообразование злокачественное первичное щитовидно-язычного протока;C73;42604
10042548;Новообразование злокачественное первичное эккринной железы неуточненной локализации;C44.9;42605
10042549;Новообразование злокачественное первичное экстрадурального пространства;C72.9;42606
10042550;Новообразование злокачественное первичное экстраректального пространства;C76.3;42607
10042551;Новообразование злокачественное первичное эндокарда;C38.0;42608
10042552;Новообразование злокачественное первичное эндокринной железы;C75.9;42609
10042553;Новообразование злокачественное первичное эндометриальной стромы;C54.1;42610
10042554;Новообразование злокачественное первичное эндометрия;C54.1;42611
10042555;Новообразование злокачественное первичное эндоцервикального канала;C53.0;42612
10042556;Новообразование злокачественное первичное эпендимы;C71.5;42613
10042557;Новообразование злокачественное первичное эпендимы головного мозга;C71.5;42614
10042558;Новообразование злокачественное первичное эпидуральное;C72.9;42615
10042559;Новообразование злокачественное первичное эпикарда;C38.0;42616
10042560;Новообразование злокачественное первичное югулярного гломуса;C75.5;42617
10042561;Новообразование злокачественное первичное ягодичной области;C76.3;42618
10042562;Новообразование злокачественное первичное языка;C02.9;42619
10042563;Новообразование злокачественное первичное языкоглоточного нерва;C72.5;42620
10042564;Новообразование злокачественное первичное языкоглоточной борозды;C09.0;42621
10042565;Новообразование злокачественное первичное язычка;C05.2;42622
10042566;Новообразование злокачественное первичное язычковых сегментов легкого;C34.1;42623
10042567;Новообразование злокачественное первичное язычной миндалины;C02.4;42624
10042568;Новообразование злокачественное первичное язычно-надгортанной складки;C10.1;42625
10042569;Новообразование злокачественное первичное язычно-надгортанных складок;C10.1;42626
10042570;Новообразование злокачественное первичное язычно-небной складки;C09.1;42627
10042571;Новообразование злокачественное первичное яичка;C62.9;42628
10042572;Новообразование злокачественное первичное яичка задержавшегося;C62.0;42629
10042573;Новообразование злокачественное первичное яичка неопустившегося;C62.0;42630
10042574;Новообразование злокачественное первичное яичка опущенного;C62.1;42631
10042575;Новообразование злокачественное первичное яичка эктопического;C62.0;42632
10042576;Новообразование злокачественное первичное яичка, находящегося в мошонке;C62.1;42633
10042577;Новообразование злокачественное первичное яичника;C56;42634
10042578;Новообразование злокачественное первичное яйцевода;C57.0;42635
10042579;Новообразование злокачественное первичное ямки гипофиза;C75.1;42636
10042580;Новообразование злокачественное первичное ямки надгортанника;C10.0;42637
10042581;Новообразование злокачественное первичное ямки носа;C30.0;42638
10042582;Новообразование злокачественное первичное ямки Розенмюллера;C11.2;42639
10042583;Новообразование злокачественное первичное ячеек сосцевидного отростка;C30.1;42640
10042584;Новообразование злокачественное первичноезадней части носовой перегородки;C11.3;42641
10042585;Новообразование злокачественное первичноезадней части перегородки носа;C11.3;42642
10042586;Новообразование множественное злокачественное вторичное;C79.9;42643
10042587;Новообразование неопределенного или неизвестного характера;D48.9;42644
10042588;Новообразование неопределенного или неизвестного характера I шейного позвонка;D48.0;42645
10042589;Новообразование неопределенного или неизвестного характера II шейного позвонка;D48.0;42646
10042590;Новообразование неопределенного или неизвестного характера абдоминального отдела пищевода;D37.7;42647
10042591;Новообразование неопределенного или неизвестного характера аденоидной ткани;D37.0;42648
10042592;Новообразование неопределенного или неизвестного характера акромиального отростка;D48.0;42649
10042593;Новообразование неопределенного или неизвестного характера альвеолярного отростка;D48.0;42650
10042594;Новообразование неопределенного или неизвестного характера альвеолярного отростка верхней челюсти;D48.0;42651
10042595;Новообразование неопределенного или неизвестного характера альвеолярного отростка нижней челюсти;D48.0;42652
10042596;Новообразование неопределенного или неизвестного характера ампулы прямой кишки;D37.5;42653
10042597;Новообразование неопределенного или неизвестного характера ампулы фатерова сосочка;D37.6;42654
10042598;Новообразование неопределенного или неизвестного характера анального канала;D37.7;42655
10042599;Новообразование неопределенного или неизвестного характера анального сфинктера;D37.7;42656
10042600;Новообразование неопределенного или неизвестного характера аноректального соединения;D37.7;42657
10042601;Новообразование неопределенного или неизвестного характера антрального отдела желудка;D37.1;42658
10042602;Новообразование неопределенного или неизвестного характера аортального гломуса;D44.7;42659
10042603;Новообразование неопределенного или неизвестного характера аортального лимфатического узла;D48.7;42660
